Date,Year,Month,MonthName,MonthFullName,Quarter,QuarterNum,YearMonth,YearQuarter,WeekDay,DayOfYear,IsWeekend
2024-03-30,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Saturday,90,1
2024-03-31,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Sunday,91,1
2024-04-01,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Monday,92,0
2024-04-02,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Tuesday,93,0
2024-04-03,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Wednesday,94,0
2024-04-04,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Thursday,95,0
2024-04-05,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Friday,96,0
2024-04-06,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Saturday,97,1
2024-04-07,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Sunday,98,1
2024-04-08,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Monday,99,0
2024-04-09,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Tuesday,100,0
2024-04-10,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Wednesday,101,0
2024-04-11,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Thursday,102,0
2024-04-12,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Friday,103,0
2024-04-13,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Saturday,104,1
2024-04-14,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Sunday,105,1
2024-04-15,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Monday,106,0
2024-04-16,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Tuesday,107,0
2024-04-17,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Wednesday,108,0
2024-04-18,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Thursday,109,0
2024-04-19,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Friday,110,0
2024-04-20,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Saturday,111,1
2024-04-21,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Sunday,112,1
2024-04-22,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Monday,113,0
2024-04-23,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Tuesday,114,0
2024-04-24,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Wednesday,115,0
2024-04-25,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Thursday,116,0
2024-04-26,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Friday,117,0
2024-04-27,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Saturday,118,1
2024-04-28,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Sunday,119,1
2024-04-29,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Monday,120,0
2024-04-30,2024,4,Apr,April,Q2,2,2024-04,2024-Q2,Tuesday,121,0
2024-05-01,2024,5,May,May,Q2,2,2024-05,2024-Q2,Wednesday,122,0
2024-05-02,2024,5,May,May,Q2,2,2024-05,2024-Q2,Thursday,123,0
2024-05-03,2024,5,May,May,Q2,2,2024-05,2024-Q2,Friday,124,0
2024-05-04,2024,5,May,May,Q2,2,2024-05,2024-Q2,Saturday,125,1
2024-05-05,2024,5,May,May,Q2,2,2024-05,2024-Q2,Sunday,126,1
2024-05-06,2024,5,May,May,Q2,2,2024-05,2024-Q2,Monday,127,0
2024-05-07,2024,5,May,May,Q2,2,2024-05,2024-Q2,Tuesday,128,0
2024-05-08,2024,5,May,May,Q2,2,2024-05,2024-Q2,Wednesday,129,0
2024-05-09,2024,5,May,May,Q2,2,2024-05,2024-Q2,Thursday,130,0
2024-05-10,2024,5,May,May,Q2,2,2024-05,2024-Q2,Friday,131,0
2024-05-11,2024,5,May,May,Q2,2,2024-05,2024-Q2,Saturday,132,1
2024-05-12,2024,5,May,May,Q2,2,2024-05,2024-Q2,Sunday,133,1
2024-05-13,2024,5,May,May,Q2,2,2024-05,2024-Q2,Monday,134,0
2024-05-14,2024,5,May,May,Q2,2,2024-05,2024-Q2,Tuesday,135,0
2024-05-15,2024,5,May,May,Q2,2,2024-05,2024-Q2,Wednesday,136,0
2024-05-16,2024,5,May,May,Q2,2,2024-05,2024-Q2,Thursday,137,0
2024-05-17,2024,5,May,May,Q2,2,2024-05,2024-Q2,Friday,138,0
2024-05-18,2024,5,May,May,Q2,2,2024-05,2024-Q2,Saturday,139,1
2024-05-19,2024,5,May,May,Q2,2,2024-05,2024-Q2,Sunday,140,1
2024-05-20,2024,5,May,May,Q2,2,2024-05,2024-Q2,Monday,141,0
2024-05-21,2024,5,May,May,Q2,2,2024-05,2024-Q2,Tuesday,142,0
2024-05-22,2024,5,May,May,Q2,2,2024-05,2024-Q2,Wednesday,143,0
2024-05-23,2024,5,May,May,Q2,2,2024-05,2024-Q2,Thursday,144,0
2024-05-24,2024,5,May,May,Q2,2,2024-05,2024-Q2,Friday,145,0
2024-05-25,2024,5,May,May,Q2,2,2024-05,2024-Q2,Saturday,146,1
2024-05-26,2024,5,May,May,Q2,2,2024-05,2024-Q2,Sunday,147,1
2024-05-27,2024,5,May,May,Q2,2,2024-05,2024-Q2,Monday,148,0
2024-05-28,2024,5,May,May,Q2,2,2024-05,2024-Q2,Tuesday,149,0
2024-05-29,2024,5,May,May,Q2,2,2024-05,2024-Q2,Wednesday,150,0
2024-05-30,2024,5,May,May,Q2,2,2024-05,2024-Q2,Thursday,151,0
2024-05-31,2024,5,May,May,Q2,2,2024-05,2024-Q2,Friday,152,0
2024-06-01,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Saturday,153,1
2024-06-02,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Sunday,154,1
2024-06-03,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Monday,155,0
2024-06-04,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Tuesday,156,0
2024-06-05,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Wednesday,157,0
2024-06-06,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Thursday,158,0
2024-06-07,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Friday,159,0
2024-06-08,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Saturday,160,1
2024-06-09,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Sunday,161,1
2024-06-10,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Monday,162,0
2024-06-11,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Tuesday,163,0
2024-06-12,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Wednesday,164,0
2024-06-13,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Thursday,165,0
2024-06-14,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Friday,166,0
2024-06-15,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Saturday,167,1
2024-06-16,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Sunday,168,1
2024-06-17,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Monday,169,0
2024-06-18,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Tuesday,170,0
2024-06-19,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Wednesday,171,0
2024-06-20,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Thursday,172,0
2024-06-21,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Friday,173,0
2024-06-22,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Saturday,174,1
2024-06-23,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Sunday,175,1
2024-06-24,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Monday,176,0
2024-06-25,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Tuesday,177,0
2024-06-26,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Wednesday,178,0
2024-06-27,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Thursday,179,0
2024-06-28,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Friday,180,0
2024-06-29,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Saturday,181,1
2024-06-30,2024,6,Jun,June,Q2,2,2024-06,2024-Q2,Sunday,182,1
2024-07-01,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Monday,183,0
2024-07-02,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Tuesday,184,0
2024-07-03,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Wednesday,185,0
2024-07-04,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Thursday,186,0
2024-07-05,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Friday,187,0
2024-07-06,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Saturday,188,1
2024-07-07,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Sunday,189,1
2024-07-08,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Monday,190,0
2024-07-09,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Tuesday,191,0
2024-07-10,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Wednesday,192,0
2024-07-11,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Thursday,193,0
2024-07-12,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Friday,194,0
2024-07-13,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Saturday,195,1
2024-07-14,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Sunday,196,1
2024-07-15,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Monday,197,0
2024-07-16,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Tuesday,198,0
2024-07-17,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Wednesday,199,0
2024-07-18,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Thursday,200,0
2024-07-19,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Friday,201,0
2024-07-20,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Saturday,202,1
2024-07-21,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Sunday,203,1
2024-07-22,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Monday,204,0
2024-07-23,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Tuesday,205,0
2024-07-24,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Wednesday,206,0
2024-07-25,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Thursday,207,0
2024-07-26,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Friday,208,0
2024-07-27,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Saturday,209,1
2024-07-28,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Sunday,210,1
2024-07-29,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Monday,211,0
2024-07-30,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Tuesday,212,0
2024-07-31,2024,7,Jul,July,Q3,3,2024-07,2024-Q3,Wednesday,213,0
2024-08-01,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Thursday,214,0
2024-08-02,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Friday,215,0
2024-08-03,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Saturday,216,1
2024-08-04,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Sunday,217,1
2024-08-05,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Monday,218,0
2024-08-06,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Tuesday,219,0
2024-08-07,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Wednesday,220,0
2024-08-08,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Thursday,221,0
2024-08-09,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Friday,222,0
2024-08-10,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Saturday,223,1
2024-08-11,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Sunday,224,1
2024-08-12,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Monday,225,0
2024-08-13,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Tuesday,226,0
2024-08-14,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Wednesday,227,0
2024-08-15,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Thursday,228,0
2024-08-16,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Friday,229,0
2024-08-17,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Saturday,230,1
2024-08-18,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Sunday,231,1
2024-08-19,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Monday,232,0
2024-08-20,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Tuesday,233,0
2024-08-21,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Wednesday,234,0
2024-08-22,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Thursday,235,0
2024-08-23,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Friday,236,0
2024-08-24,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Saturday,237,1
2024-08-25,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Sunday,238,1
2024-08-26,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Monday,239,0
2024-08-27,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Tuesday,240,0
2024-08-28,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Wednesday,241,0
2024-08-29,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Thursday,242,0
2024-08-30,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Friday,243,0
2024-08-31,2024,8,Aug,August,Q3,3,2024-08,2024-Q3,Saturday,244,1
2024-09-01,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Sunday,245,1
2024-09-02,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Monday,246,0
2024-09-03,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Tuesday,247,0
2024-09-04,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Wednesday,248,0
2024-09-05,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Thursday,249,0
2024-09-06,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Friday,250,0
2024-09-07,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Saturday,251,1
2024-09-08,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Sunday,252,1
2024-09-09,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Monday,253,0
2024-09-10,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Tuesday,254,0
2024-09-11,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Wednesday,255,0
2024-09-12,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Thursday,256,0
2024-09-13,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Friday,257,0
2024-09-14,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Saturday,258,1
2024-09-15,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Sunday,259,1
2024-09-16,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Monday,260,0
2024-09-17,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Tuesday,261,0
2024-09-18,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Wednesday,262,0
2024-09-19,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Thursday,263,0
2024-09-20,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Friday,264,0
2024-09-21,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Saturday,265,1
2024-09-22,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Sunday,266,1
2024-09-23,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Monday,267,0
2024-09-24,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Tuesday,268,0
2024-09-25,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Wednesday,269,0
2024-09-26,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Thursday,270,0
2024-09-27,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Friday,271,0
2024-09-28,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Saturday,272,1
2024-09-29,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Sunday,273,1
2024-09-30,2024,9,Sep,September,Q3,3,2024-09,2024-Q3,Monday,274,0
2024-10-01,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Tuesday,275,0
2024-10-02,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Wednesday,276,0
2024-10-03,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Thursday,277,0
2024-10-04,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Friday,278,0
2024-10-05,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Saturday,279,1
2024-10-06,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Sunday,280,1
2024-10-07,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Monday,281,0
2024-10-08,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Tuesday,282,0
2024-10-09,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Wednesday,283,0
2024-10-10,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Thursday,284,0
2024-10-11,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Friday,285,0
2024-10-12,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Saturday,286,1
2024-10-13,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Sunday,287,1
2024-10-14,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Monday,288,0
2024-10-15,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Tuesday,289,0
2024-10-16,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Wednesday,290,0
2024-10-17,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Thursday,291,0
2024-10-18,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Friday,292,0
2024-10-19,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Saturday,293,1
2024-10-20,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Sunday,294,1
2024-10-21,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Monday,295,0
2024-10-22,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Tuesday,296,0
2024-10-23,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Wednesday,297,0
2024-10-24,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Thursday,298,0
2024-10-25,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Friday,299,0
2024-10-26,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Saturday,300,1
2024-10-27,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Sunday,301,1
2024-10-28,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Monday,302,0
2024-10-29,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Tuesday,303,0
2024-10-30,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Wednesday,304,0
2024-10-31,2024,10,Oct,October,Q4,4,2024-10,2024-Q4,Thursday,305,0
2024-11-01,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Friday,306,0
2024-11-02,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Saturday,307,1
2024-11-03,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Sunday,308,1
2024-11-04,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Monday,309,0
2024-11-05,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Tuesday,310,0
2024-11-06,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Wednesday,311,0
2024-11-07,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Thursday,312,0
2024-11-08,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Friday,313,0
2024-11-09,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Saturday,314,1
2024-11-10,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Sunday,315,1
2024-11-11,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Monday,316,0
2024-11-12,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Tuesday,317,0
2024-11-13,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Wednesday,318,0
2024-11-14,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Thursday,319,0
2024-11-15,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Friday,320,0
2024-11-16,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Saturday,321,1
2024-11-17,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Sunday,322,1
2024-11-18,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Monday,323,0
2024-11-19,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Tuesday,324,0
2024-11-20,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Wednesday,325,0
2024-11-21,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Thursday,326,0
2024-11-22,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Friday,327,0
2024-11-23,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Saturday,328,1
2024-11-24,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Sunday,329,1
2024-11-25,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Monday,330,0
2024-11-26,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Tuesday,331,0
2024-11-27,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Wednesday,332,0
2024-11-28,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Thursday,333,0
2024-11-29,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Friday,334,0
2024-11-30,2024,11,Nov,November,Q4,4,2024-11,2024-Q4,Saturday,335,1
2024-12-01,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Sunday,336,1
2024-12-02,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Monday,337,0
2024-12-03,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Tuesday,338,0
2024-12-04,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Wednesday,339,0
2024-12-05,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Thursday,340,0
2024-12-06,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Friday,341,0
2024-12-07,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Saturday,342,1
2024-12-08,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Sunday,343,1
2024-12-09,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Monday,344,0
2024-12-10,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Tuesday,345,0
2024-12-11,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Wednesday,346,0
2024-12-12,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Thursday,347,0
2024-12-13,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Friday,348,0
2024-12-14,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Saturday,349,1
2024-12-15,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Sunday,350,1
2024-12-16,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Monday,351,0
2024-12-17,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Tuesday,352,0
2024-12-18,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Wednesday,353,0
2024-12-19,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Thursday,354,0
2024-12-20,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Friday,355,0
2024-12-21,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Saturday,356,1
2024-12-22,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Sunday,357,1
2024-12-23,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Monday,358,0
2024-12-24,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Tuesday,359,0
2024-12-25,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Wednesday,360,0
2024-12-26,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Thursday,361,0
2024-12-27,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Friday,362,0
2024-12-28,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Saturday,363,1
2024-12-29,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Sunday,364,1
2024-12-30,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Monday,365,0
2024-12-31,2024,12,Dec,December,Q4,4,2024-12,2024-Q4,Tuesday,366,0
2025-01-01,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Wednesday,1,0
2025-01-02,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Thursday,2,0
2025-01-03,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Friday,3,0
2025-01-04,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Saturday,4,1
2025-01-05,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Sunday,5,1
2025-01-06,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Monday,6,0
2025-01-07,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Tuesday,7,0
2025-01-08,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Wednesday,8,0
2025-01-09,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Thursday,9,0
2025-01-10,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Friday,10,0
2025-01-11,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Saturday,11,1
2025-01-12,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Sunday,12,1
2025-01-13,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Monday,13,0
2025-01-14,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Tuesday,14,0
2025-01-15,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Wednesday,15,0
2025-01-16,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Thursday,16,0
2025-01-17,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Friday,17,0
2025-01-18,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Saturday,18,1
2025-01-19,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Sunday,19,1
2025-01-20,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Monday,20,0
2025-01-21,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Tuesday,21,0
2025-01-22,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Wednesday,22,0
2025-01-23,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Thursday,23,0
2025-01-24,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Friday,24,0
2025-01-25,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Saturday,25,1
2025-01-26,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Sunday,26,1
2025-01-27,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Monday,27,0
2025-01-28,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Tuesday,28,0
2025-01-29,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Wednesday,29,0
2025-01-30,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Thursday,30,0
2025-01-31,2025,1,Jan,January,Q1,1,2025-01,2025-Q1,Friday,31,0
2025-02-01,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Saturday,32,1
2025-02-02,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Sunday,33,1
2025-02-03,2025,2,Feb,February,Q1,1,2025-02,2025-Q1,Monday,34,0
